metric,lang,lp,k,m,condition,severity,family,positions,chain_step,chain_plan,doc_id,family_id,block_id,n_tokens_src,n_tokens_tgt,truncated,S,s_1,s_2,s_3,s_4
mock,de,en-de(synthetic),4,3,major_accuracy,major,accuracy,"1,2,3",3,"3,2,1,0",6f6a57bcea9bc00e,de_6f6a57bcea9bc00e_4,de_6f6a57bcea9bc00e_4_k4,90,95,False,0.5531295177545751,0.8880397036695085,0.5505514438615746,0.49868380948139973,0.5470617179568109
mock,de,en-de(synthetic),4,4,major_accuracy,major,accuracy,"0,1,2,3",4,"3,2,1,0",6f6a57bcea9bc00e,de_6f6a57bcea9bc00e_4,de_6f6a57bcea9bc00e_4_k4,90,95,False,0.5328232227522036,0.565410616733953,0.5505514438615746,0.49868380948139973,0.5470617179568109
mock,de,en-de(synthetic),4,1,major_fluency,major,fluency,3,1,"3,2,1,0",6f6a57bcea9bc00e,de_6f6a57bcea9bc00e_4,de_6f6a57bcea9bc00e_4_k4,90,95,False,0.8143859140622606,0.8880397036695085,0.8518368946807988,0.9006090959384321,0.7151177768464115
mock,de,en-de(synthetic),4,2,major_fluency,major,fluency,"2,3",2,"3,2,1,0",6f6a57bcea9bc00e,de_6f6a57bcea9bc00e_4,de_6f6a57bcea9bc00e_4_k4,90,95,False,0.7504466545667045,0.8880397036695085,0.8518368946807988,0.6661950914819282,0.7151177768464115
mock,de,en-de(synthetic),4,3,major_fluency,major,fluency,"1,2,3",3,"3,2,1,0",6f6a57bcea9bc00e,de_6f6a57bcea9bc00e_4,de_6f6a57bcea9bc00e_4_k4,90,95,False,0.738100813069938,0.8880397036695085,0.7348684172559051,0.6661950914819282,0.7151177768464115
mock,de,en-de(synthetic),4,4,major_fluency,major,fluency,"0,1,2,3",4,"3,2,1,0",6f6a57bcea9bc00e,de_6f6a57bcea9bc00e_4,de_6f6a57bcea9bc00e_4_k4,90,95,False,0.7189632593060127,0.7408696103078452,0.7348684172559051,0.6661950914819282,0.7151177768464115
mock,de,en-de(synthetic),1,0,none,,,,0,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k1,24,25,False,0.8343415887968041,0.8343415887968041,,,
mock,de,en-de(synthetic),1,1,minor_accuracy,minor,accuracy,0,4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k1,24,25,False,0.7693785456867588,0.7693785456867588,,,
mock,de,en-de(synthetic),1,1,minor_fluency,minor,fluency,0,4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k1,24,25,False,0.8073447967432332,0.8073447967432332,,,
mock,de,en-de(synthetic),1,1,major_accuracy,major,accuracy,0,4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k1,24,25,False,0.5917631457163031,0.5917631457163031,,,
mock,de,en-de(synthetic),1,1,major_fluency,major,fluency,0,4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k1,24,25,False,0.6651853789579861,0.6651853789579861,,,
mock,de,en-de(synthetic),2,0,none,,,,0,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.8230971481484518,0.8343415887968041,0.8353286042183452,,
mock,de,en-de(synthetic),2,1,minor_accuracy,minor,accuracy,1,2,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.7850277534321256,0.8343415887968041,0.736346198679381,,
mock,de,en-de(synthetic),2,2,minor_accuracy,minor,accuracy,"0,1",4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.7434060923614835,0.7693785456867588,0.736346198679381,,
mock,de,en-de(synthetic),2,1,minor_fluency,minor,fluency,1,2,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.8271959408591263,0.8343415887968041,0.8101957058653922,,
mock,de,en-de(synthetic),2,2,minor_fluency,minor,fluency,"0,1",4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.8027201112018146,0.8073447967432332,0.8101957058653922,,
mock,de,en-de(synthetic),2,1,major_accuracy,major,accuracy,1,2,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.654664635886223,0.8343415887968041,0.5726248245541967,,
mock,de,en-de(synthetic),2,2,major_accuracy,major,accuracy,"0,1",4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.5735651861166832,0.5917631457163031,0.5726248245541967,,
mock,de,en-de(synthetic),2,1,major_fluency,major,fluency,1,2,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.7279586787271782,0.8343415887968041,0.6704810390364943,,
mock,de,en-de(synthetic),2,2,major_fluency,major,fluency,"0,1",4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k2,46,48,False,0.6685627418660172,0.6651853789579861,0.6704810390364943,,
mock,de,en-de(synthetic),4,0,none,,,,0,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.8315766123384425,0.8343415887968041,0.8353286042183452,0.8476299694065608,0.8460451229247969
mock,de,en-de(synthetic),4,1,minor_accuracy,minor,accuracy,2,1,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.8134676161534353,0.8343415887968041,0.8353286042183452,0.7564097324305041,0.8460451229247969
mock,de,en-de(synthetic),4,2,minor_accuracy,minor,accuracy,"1,2",2,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.7858436079052474,0.8343415887968041,0.736346198679381,0.7564097324305041,0.8460451229247969
mock,de,en-de(synthetic),4,3,minor_accuracy,minor,accuracy,"1,2,3",3,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.7872406932009817,0.8343415887968041,0.736346198679381,0.7564097324305041,0.8021478073189481
mock,de,en-de(synthetic),4,4,minor_accuracy,minor,accuracy,"0,1,2,3",4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.7467678876837498,0.7693785456867588,0.736346198679381,0.7564097324305041,0.8021478073189481
mock,de,en-de(synthetic),4,1,minor_fluency,minor,fluency,2,1,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.8295663667101892,0.8343415887968041,0.8353286042183452,0.7816657443828324,0.8460451229247969
mock,de,en-de(synthetic),4,2,minor_fluency,minor,fluency,"1,2",2,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.8179806853653833,0.8343415887968041,0.8101957058653922,0.7816657443828324,0.8460451229247969
mock,de,en-de(synthetic),4,3,minor_fluency,minor,fluency,"1,2,3",3,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.8104215732920391,0.8343415887968041,0.8101957058653922,0.7816657443828324,0.7807776913568715
mock,de,en-de(synthetic),4,4,minor_fluency,minor,fluency,"0,1,2,3",4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.7830304961993254,0.8073447967432332,0.8101957058653922,0.7816657443828324,0.7807776913568715
mock,de,en-de(synthetic),4,1,major_accuracy,major,accuracy,2,1,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.6677988072622513,0.8343415887968041,0.8353286042183452,0.5204894285159463,0.8460451229247969
mock,de,en-de(synthetic),4,2,major_accuracy,major,accuracy,"1,2",2,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.623797443600247,0.8343415887968041,0.5726248245541967,0.5204894285159463,0.8460451229247969
mock,de,en-de(synthetic),4,3,major_accuracy,major,accuracy,"1,2,3",3,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.5951087190552617,0.8343415887968041,0.5726248245541967,0.5204894285159463,0.5528360660290317
mock,de,en-de(synthetic),4,4,major_accuracy,major,accuracy,"0,1,2,3",4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.5617734308141478,0.5917631457163031,0.5726248245541967,0.5204894285159463,0.5528360660290317
mock,de,en-de(synthetic),4,1,major_fluency,major,fluency,2,1,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.8070336798603472,0.8343415887968041,0.8353286042183452,0.7180794789064563,0.8460451229247969
mock,de,en-de(synthetic),4,2,major_fluency,major,fluency,"1,2",2,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.7246741789336826,0.8343415887968041,0.6704810390364943,0.7180794789064563,0.8460451229247969
mock,de,en-de(synthetic),4,3,major_fluency,major,fluency,"1,2,3",3,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.7347255241683373,0.8343415887968041,0.6704810390364943,0.7180794789064563,0.7528409188738979
mock,de,en-de(synthetic),4,4,major_fluency,major,fluency,"0,1,2,3",4,"2,1,3,0",dc2f27b8b410ffda,de_dc2f27b8b410ffda_0,de_dc2f27b8b410ffda_0_k4,90,95,False,0.668127055267081,0.6651853789579861,0.6704810390364943,0.7180794789064563,0.7528409188738979
mock,de,en-de(synthetic),1,0,none,,,,0,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k1,24,25,False,0.836692104781475,0.836692104781475,,,
mock,de,en-de(synthetic),1,1,minor_accuracy,minor,accuracy,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k1,24,25,False,0.7822280607721082,0.7822280607721082,,,
mock,de,en-de(synthetic),1,1,minor_fluency,minor,fluency,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k1,24,25,False,0.8096772040551514,0.8096772040551514,,,
mock,de,en-de(synthetic),1,1,major_accuracy,major,accuracy,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k1,24,25,False,0.5858103211002521,0.5858103211002521,,,
mock,de,en-de(synthetic),1,1,major_fluency,major,fluency,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k1,24,25,False,0.6494300274710177,0.6494300274710177,,,
mock,de,en-de(synthetic),2,0,none,,,,0,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.8368115055336659,0.836692104781475,0.8385745848886128,,
mock,de,en-de(synthetic),2,1,minor_accuracy,minor,accuracy,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.8087540569854605,0.7822280607721082,0.8385745848886128,,
mock,de,en-de(synthetic),2,2,minor_accuracy,minor,accuracy,"0,1",2,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.7873577435649605,0.7822280607721082,0.7923562159993457,,
mock,de,en-de(synthetic),2,1,minor_fluency,minor,fluency,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.8306086105468009,0.8096772040551514,0.8385745848886128,,
mock,de,en-de(synthetic),2,2,minor_fluency,minor,fluency,"0,1",2,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.7921730352734058,0.8096772040551514,0.7881595787374686,,
mock,de,en-de(synthetic),2,1,major_accuracy,major,accuracy,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.661776745823503,0.5858103211002521,0.8385745848886128,,
mock,de,en-de(synthetic),2,2,major_accuracy,major,accuracy,"0,1",2,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.5628833225998089,0.5858103211002521,0.5565067629748233,,
mock,de,en-de(synthetic),2,1,major_fluency,major,fluency,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.73362246484184,0.6494300274710177,0.8385745848886128,,
mock,de,en-de(synthetic),2,2,major_fluency,major,fluency,"0,1",2,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k2,46,48,False,0.6532245300404734,0.6494300274710177,0.6556263851767437,,
mock,de,en-de(synthetic),4,0,none,,,,0,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.8240669820928503,0.836692104781475,0.8385745848886128,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,1,minor_accuracy,minor,accuracy,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.8196059038065584,0.7822280607721082,0.8385745848886128,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,2,minor_accuracy,minor,accuracy,"0,1",2,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.8009322733083095,0.7822280607721082,0.7923562159993457,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,3,minor_accuracy,minor,accuracy,"0,1,2",3,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.7977827222210929,0.7822280607721082,0.7923562159993457,0.7824709678273878,0.8272737619619
mock,de,en-de(synthetic),4,4,minor_accuracy,minor,accuracy,"0,1,2,3",4,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.7741836853272334,0.7822280607721082,0.7923562159993457,0.7824709678273878,0.8248374755468172
mock,de,en-de(synthetic),4,1,minor_fluency,minor,fluency,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.835295911343306,0.8096772040551514,0.8385745848886128,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,2,minor_fluency,minor,fluency,"0,1",2,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.8253518501450446,0.8096772040551514,0.7881595787374686,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,3,minor_fluency,minor,fluency,"0,1,2",3,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.8047813079135405,0.8096772040551514,0.7881595787374686,0.774188174419053,0.8272737619619
mock,de,en-de(synthetic),4,4,minor_fluency,minor,fluency,"0,1,2,3",4,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.7872600162691878,0.8096772040551514,0.7881595787374686,0.774188174419053,0.779529398137083
mock,de,en-de(synthetic),4,1,major_accuracy,major,accuracy,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.7087178673897594,0.5858103211002521,0.8385745848886128,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,2,major_accuracy,major,accuracy,"0,1",2,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.6483973464575704,0.5858103211002521,0.5565067629748233,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,3,major_accuracy,major,accuracy,"0,1,2",3,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.5852136130304704,0.5858103211002521,0.5565067629748233,0.5164717317045802,0.8272737619619
mock,de,en-de(synthetic),4,4,major_accuracy,major,accuracy,"0,1,2,3",4,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.5583358134691773,0.5858103211002521,0.5565067629748233,0.5164717317045802,0.584695032900715
mock,de,en-de(synthetic),4,1,major_fluency,major,fluency,0,1,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.7668618786772579,0.6494300274710177,0.8385745848886128,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,2,major_fluency,major,fluency,"0,1",2,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.7134951696604287,0.6494300274710177,0.6556263851767437,0.8227257892367219,0.8272737619619
mock,de,en-de(synthetic),4,3,major_fluency,major,fluency,"0,1,2",3,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.6996207442470682,0.6494300274710177,0.6556263851767437,0.722943918562096,0.8272737619619
mock,de,en-de(synthetic),4,4,major_fluency,major,fluency,"0,1,2,3",4,"0,1,2,3",13b62911b77b955c,de_13b62911b77b955c_4,de_13b62911b77b955c_4_k4,90,95,False,0.6883919055953492,0.6494300274710177,0.6556263851767437,0.722943918562096,0.7800179691088702
mock,de,en-de(synthetic),1,0,none,,,,0,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k1,24,25,False,0.8143177246165669,0.8143177246165669,,,
mock,de,en-de(synthetic),1,1,minor_accuracy,minor,accuracy,0,4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k1,24,25,False,0.7790147154326496,0.7790147154326496,,,
mock,de,en-de(synthetic),1,1,minor_fluency,minor,fluency,0,4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k1,24,25,False,0.8009642082353622,0.8009642082353622,,,
mock,de,en-de(synthetic),1,1,major_accuracy,major,accuracy,0,4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k1,24,25,False,0.5216222833853275,0.5216222833853275,,,
mock,de,en-de(synthetic),1,1,major_fluency,major,fluency,0,4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k1,24,25,False,0.7450107171426186,0.7450107171426186,,,
mock,de,en-de(synthetic),2,0,none,,,,0,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.824194561018184,0.8143177246165669,0.8514583447261175,,
mock,de,en-de(synthetic),2,1,minor_accuracy,minor,accuracy,1,2,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.7971466236761525,0.8143177246165669,0.8048416197791898,,
mock,de,en-de(synthetic),2,2,minor_accuracy,minor,accuracy,"0,1",4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.7957587194363928,0.7790147154326496,0.8048416197791898,,
mock,de,en-de(synthetic),2,1,minor_fluency,minor,fluency,1,2,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.7942083090955172,0.8143177246165669,0.8211294104412268,,
mock,de,en-de(synthetic),2,2,minor_fluency,minor,fluency,"0,1",4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.8257430330324459,0.8009642082353622,0.8211294104412268,,
mock,de,en-de(synthetic),2,1,major_accuracy,major,accuracy,1,2,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.711310527186196,0.8143177246165669,0.6399744251370041,,
mock,de,en-de(synthetic),2,2,major_accuracy,major,accuracy,"0,1",4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.5739335765981627,0.5216222833853275,0.6399744251370041,,
mock,de,en-de(synthetic),2,1,major_fluency,major,fluency,1,2,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.756874064456425,0.8143177246165669,0.6987101511665083,,
mock,de,en-de(synthetic),2,2,major_fluency,major,fluency,"0,1",4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k2,46,48,False,0.7194957559632461,0.7450107171426186,0.6987101511665083,,
mock,de,en-de(synthetic),4,0,none,,,,0,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.8236026429981353,0.8143177246165669,0.8514583447261175,0.7905171359712523,0.8630675541751249
mock,de,en-de(synthetic),4,1,minor_accuracy,minor,accuracy,3,1,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.8186921996645721,0.8143177246165669,0.8514583447261175,0.7905171359712523,0.8259069601588108
mock,de,en-de(synthetic),4,2,minor_accuracy,minor,accuracy,"1,3",2,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.8031906398738458,0.8143177246165669,0.8048416197791898,0.7905171359712523,0.8259069601588108
mock,de,en-de(synthetic),4,3,minor_accuracy,minor,accuracy,"1,2,3",3,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.8025487492698739,0.8143177246165669,0.8048416197791898,0.8012492043104074,0.8259069601588108
mock,de,en-de(synthetic),4,4,minor_accuracy,minor,accuracy,"0,1,2,3",4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.7933878110142691,0.7790147154326496,0.8048416197791898,0.8012492043104074,0.8259069601588108
mock,de,en-de(synthetic),4,1,minor_fluency,minor,fluency,3,1,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.8309554353899995,0.8143177246165669,0.8514583447261175,0.7905171359712523,0.8407358095065888
mock,de,en-de(synthetic),4,2,minor_fluency,minor,fluency,"1,3",2,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.8327185352928534,0.8143177246165669,0.8211294104412268,0.7905171359712523,0.8407358095065888
mock,de,en-de(synthetic),4,3,minor_fluency,minor,fluency,"1,2,3",3,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.8063858752065288,0.8143177246165669,0.8211294104412268,0.7776360074327323,0.8407358095065888
mock,de,en-de(synthetic),4,4,minor_fluency,minor,fluency,"0,1,2,3",4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.7958496185079887,0.8009642082353622,0.8211294104412268,0.7776360074327323,0.8407358095065888
mock,de,en-de(synthetic),4,1,major_accuracy,major,accuracy,3,1,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.6890291182520942,0.8143177246165669,0.8514583447261175,0.7905171359712523,0.5653622638720754
mock,de,en-de(synthetic),4,2,major_accuracy,major,accuracy,"1,3",2,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.6508333269431847,0.8143177246165669,0.6399744251370041,0.7905171359712523,0.5653622638720754
mock,de,en-de(synthetic),4,3,major_accuracy,major,accuracy,"1,2,3",3,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.6272875951468627,0.8143177246165669,0.6399744251370041,0.6105081286611489,0.5653622638720754
mock,de,en-de(synthetic),4,4,major_accuracy,major,accuracy,"0,1,2,3",4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.5852760177156678,0.5216222833853275,0.6399744251370041,0.6105081286611489,0.5653622638720754
mock,de,en-de(synthetic),4,1,major_fluency,major,fluency,3,1,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.7920199380077733,0.8143177246165669,0.8514583447261175,0.7905171359712523,0.7007223592158626
mock,de,en-de(synthetic),4,2,major_fluency,major,fluency,"1,3",2,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.7464754407188587,0.8143177246165669,0.6987101511665083,0.7905171359712523,0.7007223592158626
mock,de,en-de(synthetic),4,3,major_fluency,major,fluency,"1,2,3",3,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.7011998465235721,0.8143177246165669,0.6987101511665083,0.6589554273951638,0.7007223592158626
mock,de,en-de(synthetic),4,4,major_fluency,major,fluency,"0,1,2,3",4,"3,1,2,0",45134e1c5930057c,de_45134e1c5930057c_4,de_45134e1c5930057c_4_k4,90,95,False,0.6919611508420553,0.7450107171426186,0.6987101511665083,0.6589554273951638,0.7007223592158626
mock,de,en-de(synthetic),1,0,none,,,,0,"2,3,0,1",cc8aa7e2eeb9ed41,de_cc8aa7e2eeb9ed41_4,de_cc8aa7e2eeb9ed41_4_k1,24,25,False,0.8988067715541737,0.8988067715541737,,,
mock,de,en-de(synthetic),1,1,minor_accuracy,minor,accuracy,0,3,"2,3,0,1",cc8aa7e2eeb9ed41,de_cc8aa7e2eeb9ed41_4,de_cc8aa7e2eeb9ed41_4_k1,24,25,False,0.7607244826711392,0.7607244826711392,,,
mock,de,en-de(synthetic),1,1,minor_fluency,minor,fluency,0,3,"2,3,0,1",cc8aa7e2eeb9ed41,de_cc8aa7e2eeb9ed41_4,de_cc8aa7e2eeb9ed41_4_k1,24,25,False,0.7632114021495888,0.7632114021495888,,,
mock,de,en-de(synthetic),1,1,major_accuracy,major,accuracy,0,3,"2,3,0,1",cc8aa7e2eeb9ed41,de_cc8aa7e2eeb9ed41_4,de_cc8aa7e2eeb9ed41_4_k1,24,25,False,0.5408635786662368,0.5408635786662368,,,
mock,de,en-de(synthetic),1,1,major_fluency,major,fluency,0,3,"2,3,0,1",cc8aa7e2eeb9ed41,de_cc8aa7e2eeb9ed41_4,de_cc8aa7e2eeb9ed41_4_k1,24,25,False,0.6718440147063757,0.6718440147063757,,,
